,gameKey,playID,player,time,x,y,s,a,dis,o,dir,event,game_play,snap,isSnap,team,snap_offset,est_frame,label
194544,57910,1164,H98,2019-09-08 21:13:13.200000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,320.86,huddle_break_offense,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-11.399,-673,H98
194545,57910,1164,H98,2019-09-08 21:13:13.299000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,319.6,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-11.3,-667,H98
194546,57910,1164,H98,2019-09-08 21:13:13.400000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,317.07,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-11.199,-661,H98
194547,57910,1164,H98,2019-09-08 21:13:13.500000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,316.76,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-11.099,-655,H98
194548,57910,1164,H98,2019-09-08 21:13:13.599000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,317.04,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-11.0,-649,H98
194549,57910,1164,H98,2019-09-08 21:13:13.700000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,316.69,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.899,-643,H98
194550,57910,1164,H98,2019-09-08 21:13:13.799000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,316.55,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.8,-637,H98
194551,57910,1164,H98,2019-09-08 21:13:13.900000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,316.83,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.699,-631,H98
194552,57910,1164,H98,2019-09-08 21:13:14+00:00,61.27,24.32,0.0,0.0,0.0,279.3,315.63,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.599,-625,H98
194553,57910,1164,H98,2019-09-08 21:13:14.099000+00:00,61.27,24.32,0.0,0.0,0.0,279.3,315.34,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.5,-619,H98
194554,57910,1164,H98,2019-09-08 21:13:14.200000+00:00,61.26,24.32,0.0,0.0,0.0,279.3,315.8,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.399,-613,H98
194555,57910,1164,H98,2019-09-08 21:13:14.299000+00:00,61.26,24.33,0.0,0.0,0.0,279.3,315.66,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.3,-607,H98
194556,57910,1164,H98,2019-09-08 21:13:14.400000+00:00,61.27,24.33,0.0,0.0,0.0,279.3,324.52,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.199,-601,H98
194557,57910,1164,H98,2019-09-08 21:13:14.500000+00:00,61.27,24.33,0.0,0.0,0.0,279.3,331.09,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.099,-595,H98
194558,57910,1164,H98,2019-09-08 21:13:14.599000+00:00,61.27,24.33,0.0,0.0,0.0,279.3,329.74,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-10.0,-589,H98
194559,57910,1164,H98,2019-09-08 21:13:14.700000+00:00,61.27,24.33,0.0,0.0,0.0,279.3,327.38,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.899,-583,H98
194560,57910,1164,H98,2019-09-08 21:13:14.799000+00:00,61.26,24.33,0.0,0.0,0.0,279.3,326.04,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.8,-577,H98
194561,57910,1164,H98,2019-09-08 21:13:14.900000+00:00,61.26,24.33,0.0,0.0,0.0,279.3,332.46,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.699,-571,H98
194562,57910,1164,H98,2019-09-08 21:13:15+00:00,61.26,24.33,0.0,0.0,0.0,279.3,327.04,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.599,-565,H98
194563,57910,1164,H98,2019-09-08 21:13:15.099000+00:00,61.26,24.33,0.0,0.0,0.0,279.3,319.63,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.5,-559,H98
194564,57910,1164,H98,2019-09-08 21:13:15.200000+00:00,61.26,24.33,0.0,0.0,0.0,279.3,308.52,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.399,-553,H98
194565,57910,1164,H98,2019-09-08 21:13:15.299000+00:00,61.26,24.32,0.0,0.0,0.0,279.3,266.72,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.3,-547,H98
194566,57910,1164,H98,2019-09-08 21:13:15.400000+00:00,61.26,24.32,0.0,0.0,0.0,279.3,249.22,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.199,-541,H98
194567,57910,1164,H98,2019-09-08 21:13:15.500000+00:00,61.26,24.32,0.0,0.0,0.0,279.3,235.24,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.099,-535,H98
194568,57910,1164,H98,2019-09-08 21:13:15.599000+00:00,61.26,24.31,0.0,0.0,0.0,278.64,223.45,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-9.0,-529,H98
194569,57910,1164,H98,2019-09-08 21:13:15.700000+00:00,61.25,24.31,0.0,0.0,0.01,278.64,214.42,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.899,-523,H98
194570,57910,1164,H98,2019-09-08 21:13:15.799000+00:00,61.25,24.31,0.0,0.0,0.0,278.05,213.53,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.8,-517,H98
194571,57910,1164,H98,2019-09-08 21:13:15.900000+00:00,61.25,24.3,0.0,0.0,0.01,278.05,209.55,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.699,-511,H98
194572,57910,1164,H98,2019-09-08 21:13:16+00:00,61.24,24.28,0.02,0.8,0.02,277.25,200.79,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.599,-505,H98
194573,57910,1164,H98,2019-09-08 21:13:16.099000+00:00,61.24,24.27,0.27,2.75,0.01,277.25,202.33,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.5,-499,H98
194574,57910,1164,H98,2019-09-08 21:13:16.200000+00:00,61.22,24.23,0.61,3.01,0.05,276.57,201.81,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.399,-493,H98
194575,57910,1164,H98,2019-09-08 21:13:16.299000+00:00,61.19,24.15,0.96,2.7,0.08,275.83,202.61,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.3,-488,H98
194576,57910,1164,H98,2019-09-08 21:13:16.400000+00:00,61.15,24.05,1.23,2.3,0.11,274.66,202.13,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.199,-481,H98
194577,57910,1164,H98,2019-09-08 21:13:16.500000+00:00,61.1,23.93,1.41,1.42,0.13,273.02,202.52,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.099,-475,H98
194578,57910,1164,H98,2019-09-08 21:13:16.599000+00:00,61.03,23.8,1.49,0.66,0.14,270.97,204.83,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-8.0,-470,H98
194579,57910,1164,H98,2019-09-08 21:13:16.700000+00:00,60.96,23.67,1.52,0.21,0.15,268.17,206.54,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.899,-463,H98
194580,57910,1164,H98,2019-09-08 21:13:16.799000+00:00,60.89,23.53,1.51,0.42,0.15,264.12,207.6,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.8,-458,H98
194581,57910,1164,H98,2019-09-08 21:13:16.900000+00:00,60.83,23.41,1.43,0.76,0.14,260.53,207.91,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.699,-451,H98
194582,57910,1164,H98,2019-09-08 21:13:17+00:00,60.76,23.29,1.34,0.94,0.14,258.89,208.77,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.599,-445,H98
194583,57910,1164,H98,2019-09-08 21:13:17.099000+00:00,60.7,23.17,1.27,0.96,0.13,257.07,209.5,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.5,-440,H98
194584,57910,1164,H98,2019-09-08 21:13:17.200000+00:00,60.63,23.07,1.14,1.09,0.12,258.31,212.22,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.399,-433,H98
194585,57910,1164,H98,2019-09-08 21:13:17.299000+00:00,60.58,22.99,0.98,1.19,0.1,258.99,212.32,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.3,-428,H98
194586,57910,1164,H98,2019-09-08 21:13:17.400000+00:00,60.54,22.92,0.83,1.25,0.09,259.89,212.69,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.199,-422,H98
194587,57910,1164,H98,2019-09-08 21:13:17.500000+00:00,60.48,22.84,0.81,0.93,0.09,266.37,216.9,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.099,-416,H98
194588,57910,1164,H98,2019-09-08 21:13:17.599000+00:00,60.43,22.77,0.78,0.7,0.09,274.48,217.13,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-7.0,-410,H98
194589,57910,1164,H98,2019-09-08 21:13:17.700000+00:00,60.38,22.72,0.7,0.66,0.07,276.52,221.67,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.899,-404,H98
194590,57910,1164,H98,2019-09-08 21:13:17.799000+00:00,60.33,22.68,0.63,0.66,0.06,276.52,228.84,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.8,-398,H98
194591,57910,1164,H98,2019-09-08 21:13:17.900000+00:00,60.27,22.65,0.6,0.59,0.06,277.67,235.62,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.699,-392,H98
194592,57910,1164,H98,2019-09-08 21:13:18+00:00,60.22,22.62,0.57,0.57,0.06,280.57,241.72,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.599,-386,H98
194593,57910,1164,H98,2019-09-08 21:13:18.099000+00:00,60.17,22.6,0.51,0.59,0.05,285.43,248.97,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.5,-380,H98
194594,57910,1164,H98,2019-09-08 21:13:18.200000+00:00,60.13,22.58,0.48,0.53,0.05,286.47,252.96,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.399,-374,H98
194595,57910,1164,H98,2019-09-08 21:13:18.299000+00:00,60.08,22.57,0.44,0.49,0.05,287.4,256.78,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.3,-368,H98
194596,57910,1164,H98,2019-09-08 21:13:18.400000+00:00,60.04,22.56,0.42,0.43,0.05,287.99,261.33,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.199,-362,H98
194597,57910,1164,H98,2019-09-08 21:13:18.500000+00:00,60.0,22.56,0.38,0.4,0.04,288.59,265.1,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.099,-356,H98
194598,57910,1164,H98,2019-09-08 21:13:18.599000+00:00,59.96,22.56,0.34,0.38,0.03,288.59,268.33,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-6.0,-350,H98
194599,57910,1164,H98,2019-09-08 21:13:18.700000+00:00,59.93,22.56,0.3,0.37,0.03,291.04,273.62,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.899,-344,H98
194600,57910,1164,H98,2019-09-08 21:13:18.799000+00:00,59.91,22.57,0.25,0.41,0.03,293.08,285.98,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.8,-338,H98
194601,57910,1164,H98,2019-09-08 21:13:18.900000+00:00,59.89,22.57,0.19,0.41,0.02,294.25,287.99,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.699,-332,H98
194602,57910,1164,H98,2019-09-08 21:13:19+00:00,59.88,22.58,0.15,0.38,0.02,295.89,294.9,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.599,-326,H98
194603,57910,1164,H98,2019-09-08 21:13:19.099000+00:00,59.87,22.58,0.12,0.32,0.01,297.44,300.51,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.5,-320,H98
194604,57910,1164,H98,2019-09-08 21:13:19.200000+00:00,59.86,22.59,0.1,0.26,0.01,298.56,308.56,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.399,-314,H98
194605,57910,1164,H98,2019-09-08 21:13:19.299000+00:00,59.84,22.59,0.13,0.13,0.02,307.21,281.5,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.3,-308,H98
194606,57910,1164,H98,2019-09-08 21:13:19.400000+00:00,59.82,22.59,0.14,0.15,0.02,310.98,270.73,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.199,-302,H98
194607,57910,1164,H98,2019-09-08 21:13:19.500000+00:00,59.81,22.59,0.14,0.14,0.01,314.52,261.9,line_set,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.099,-296,H98
194608,57910,1164,H98,2019-09-08 21:13:19.599000+00:00,59.79,22.6,0.17,0.1,0.03,301.4,294.58,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-5.0,-290,H98
194609,57910,1164,H98,2019-09-08 21:13:19.700000+00:00,59.77,22.6,0.17,0.04,0.02,299.39,278.31,line_set,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.899,-284,H98
194610,57910,1164,H98,2019-09-08 21:13:19.799000+00:00,59.75,22.6,0.18,0.03,0.02,295.57,275.8,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.8,-278,H98
194611,57910,1164,H98,2019-09-08 21:13:19.900000+00:00,59.74,22.61,0.18,0.03,0.02,294.7,279.05,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.699,-272,H98
194612,57910,1164,H98,2019-09-08 21:13:20+00:00,59.72,22.61,0.17,0.07,0.02,294.7,277.04,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.599,-266,H98
194613,57910,1164,H98,2019-09-08 21:13:20.099000+00:00,59.72,22.6,0.09,0.28,0.01,278.26,253.71,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.5,-260,H98
194614,57910,1164,H98,2019-09-08 21:13:20.200000+00:00,59.71,22.6,0.06,0.31,0.01,272.42,220.46,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.399,-254,H98
194615,57910,1164,H98,2019-09-08 21:13:20.299000+00:00,59.71,22.59,0.06,0.25,0.01,270.73,209.21,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.3,-248,H98
194616,57910,1164,H98,2019-09-08 21:13:20.400000+00:00,59.71,22.59,0.07,0.24,0.01,256.75,173.9,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.199,-242,H98
194617,57910,1164,H98,2019-09-08 21:13:20.500000+00:00,59.72,22.57,0.14,0.35,0.02,248.88,147.26,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.099,-236,H98
194618,57910,1164,H98,2019-09-08 21:13:20.599000+00:00,59.74,22.55,0.23,0.42,0.03,242.88,129.52,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-4.0,-230,H98
194619,57910,1164,H98,2019-09-08 21:13:20.700000+00:00,59.77,22.54,0.3,0.31,0.03,236.6,126.51,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.899,-224,H98
194620,57910,1164,H98,2019-09-08 21:13:20.799000+00:00,59.81,22.52,0.38,0.24,0.05,229.27,114.7,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.8,-218,H98
194621,57910,1164,H98,2019-09-08 21:13:20.900000+00:00,59.85,22.51,0.4,0.11,0.04,227.14,112.61,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.699,-212,H98
194622,57910,1164,H98,2019-09-08 21:13:21+00:00,59.87,22.5,0.36,0.05,0.03,227.14,109.29,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.599,-206,H98
194623,57910,1164,H98,2019-09-08 21:13:21.099000+00:00,59.9,22.5,0.32,0.09,0.03,228.01,104.45,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.5,-200,H98
194624,57910,1164,H98,2019-09-08 21:13:21.200000+00:00,59.93,22.51,0.3,0.12,0.03,228.61,98.03,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.399,-194,H98
194625,57910,1164,H98,2019-09-08 21:13:21.299000+00:00,59.94,22.52,0.24,0.13,0.02,227.23,90.55,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.3,-188,H98
194626,57910,1164,H98,2019-09-08 21:13:21.400000+00:00,59.94,22.56,0.21,0.13,0.04,232.35,71.1,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.199,-182,H98
194627,57910,1164,H98,2019-09-08 21:13:21.500000+00:00,59.95,22.57,0.19,0.12,0.02,229.59,65.94,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.099,-176,H98
194628,57910,1164,H98,2019-09-08 21:13:21.599000+00:00,59.97,22.59,0.18,0.13,0.02,229.01,60.0,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-3.0,-170,H98
194629,57910,1164,H98,2019-09-08 21:13:21.700000+00:00,59.98,22.62,0.17,0.13,0.03,235.29,50.44,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.899,-164,H98
194630,57910,1164,H98,2019-09-08 21:13:21.799000+00:00,59.98,22.65,0.17,0.13,0.03,247.43,43.2,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.8,-158,H98
194631,57910,1164,H98,2019-09-08 21:13:21.900000+00:00,60.0,22.68,0.17,0.14,0.03,253.71,40.14,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.699,-152,H98
194632,57910,1164,H98,2019-09-08 21:13:22+00:00,60.01,22.72,0.18,0.15,0.04,260.19,35.35,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.599,-146,H98
194633,57910,1164,H98,2019-09-08 21:13:22.099000+00:00,60.02,22.75,0.19,0.18,0.04,268.6,31.02,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.5,-140,H98
194634,57910,1164,H98,2019-09-08 21:13:22.200000+00:00,60.04,22.79,0.29,1.09,0.04,281.39,22.79,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.399,-134,H98
194635,57910,1164,H98,2019-09-08 21:13:22.299000+00:00,60.06,22.83,0.44,1.21,0.04,288.11,19.49,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.3,-128,H98
194636,57910,1164,H98,2019-09-08 21:13:22.400000+00:00,60.07,22.9,0.66,1.34,0.07,293.46,15.07,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.199,-122,H98
194637,57910,1164,H98,2019-09-08 21:13:22.500000+00:00,60.09,22.99,0.93,1.37,0.1,300.82,11.38,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.099,-116,H98
194638,57910,1164,H98,2019-09-08 21:13:22.599000+00:00,60.11,23.11,1.15,1.17,0.12,304.1,9.46,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-2.0,-110,H98
194639,57910,1164,H98,2019-09-08 21:13:22.700000+00:00,60.12,23.25,1.37,1.03,0.14,308.3,6.69,,57910_001164,2019-09-08 21:13:24.599000+00:00,False,Home,-1.899,-104,H98
